lower_bound	logFC	upper_bound	pvalue	QE	QEp	SE	tau2	I2	H2	p.adjust.fdr	p.adjust.BY	n.studies
SLC16A12	-0.016	0.004	0.024	0.697	1.516	0.679	0.01	0	0	1	1	1	4
SLC16A14	-0.062	-0.007	0.047	0.79	1.332	0.514	0.028	0	0	1	1	1	3
SLC16A2	-0.038	-0.001	0.037	0.977	1.048	0.592	0.019	0	0	1	1	1	3
SLC16A3	-0.004	0	0.004	0.993	1.708	0.635	0.002	0	0	1	1	1	4
SLC16A9	-0.111	-0.012	0.086	0.805	0.163	0.922	0.05	0	0	1	1	1	3
SLC17A6	-0.028	0.002	0.032	0.893	3.22	0.359	0.015	0	6.826	1.073	1	1	4
SLC17A7	-0.037	-0.007	0.023	0.645	1.842	0.398	0.015	0	0	1	1	1	3
SLC1A1	-0.074	-0.027	0.021	0.271	0.523	0.914	0.024	0	0	1	1	1	4
SLC1A2	-0.091	-0.029	0.033	0.363	0.146	0.929	0.032	0	0	1	1	1	3
SLC1A3	-0.061	-0.003	0.054	0.906	0.732	0.866	0.029	0	0	1	1	1	4
SLC1A4	-0.02	0.033	0.085	0.227	0.186	0.911	0.027	0	0	1	1	1	3
SLC1A6	-0.002	0	0.002	0.999	0.77	0.857	0.001	0	0	1	1	1	4
SLC20A2	-0.018	0.015	0.048	0.384	2.22	0.33	0.017	0	9.91	1.11	1	1	3
SLC22A15	-0.026	0.036	0.099	0.255	2.324	0.508	0.032	0	0	1	1	1	4
SLC22A17	-0.031	-0.009	0.014	0.445	1.61	0.447	0.011	0	0	1	1	1	3
SLC22A18AS	-0.004	0	0.004	0.984	0.157	0.924	0.002	0	0	1	1	1	3
SLC22A5	-0.047	-0.001	0.046	0.983	0.8	0.85	0.024	0	0	1	1	1	4
SLC23A2	-0.049	-0.013	0.024	0.504	2.003	0.367	0.019	0	0.131	1.001	1	1	3
SLC24A3	-0.097	-0.044	0.008	0.095	0.126	0.989	0.027	0	0	1	1	1	4
SLC24A4	-0.004	0	0.004	0.995	0.153	0.985	0.002	0	0	1	1	1	4
SLC24A6	-0.051	0.004	0.06	0.88	0.288	0.866	0.028	0	0	1	1	1	3
SLC25A1	-0.024	0.024	0.073	0.321	1.11	0.775	0.025	0	0	1	1	1	4
SLC25A11	-0.012	0.02	0.052	0.229	0.948	0.814	0.016	0	0	1	1	1	4
SLC25A12	-0.092	-0.037	0.018	0.185	1.21	0.546	0.028	0	0	1	1	1	3
SLC25A13	-0.033	0.044	0.12	0.262	1.824	0.402	0.039	0	0	1	1	1	3
SLC25A14	-0.048	-0.016	0.015	0.313	0.426	0.935	0.016	0	0	1	1	1	4
SLC25A18	-0.085	-0.007	0.072	0.864	0.335	0.846	0.04	0	0	1	1	1	3
SLC25A19	-0.092	-0.019	0.053	0.601	8.197	0.042	0.037	0.003	63.403	2.732	1	1	4
SLC25A22	-0.059	-0.021	0.016	0.258	1.349	0.509	0.019	0	0	1	1	1	3
SLC25A23	-0.029	-0.004	0.02	0.725	1.13	0.77	0.013	0	0	1	1	1	4
SLC25A26	-0.083	-0.012	0.06	0.749	1.504	0.472	0.037	0	0	1	1	1	3
SLC25A27	-0.101	-0.04	0.021	0.201	0.699	0.873	0.031	0	0	1	1	1	4
SLC25A28	-0.03	0.012	0.053	0.583	4.104	0.25	0.021	0	26.9	1.368	1	1	4
SLC25A34	-0.002	0	0.002	0.997	0.624	0.891	0.001	0	0	1	1	1	4
SLC25A36	-0.072	-0.012	0.047	0.682	0.973	0.808	0.03	0	0	1	1	1	4
SLC25A37	-0.025	0.035	0.096	0.253	2.192	0.534	0.031	0	0	1	1	1	4
SLC25A4	-0.087	-0.034	0.02	0.221	0.611	0.894	0.027	0	0	1	1	1	4
SLC25A42	-0.077	-0.04	-0.004	0.029	1.593	0.661	0.019	0	0	1	1	1	4
SLC25A43	-0.076	-0.02	0.036	0.486	2.619	0.454	0.029	0	0	1	1	1	4
SLC25A5	-0.074	-0.036	0.002	0.065	0.61	0.737	0.02	0	0	1	1	1	3
SLC26A11	-0.026	0.006	0.039	0.703	3.999	0.262	0.017	0	24.98	1.333	1	1	4
SLC26A2	-0.002	0	0.002	0.99	0.207	0.976	0.001	0	0	1	1	1	4
SLC26A4	-0.004	0	0.004	0.98	0.216	0.898	0.002	0	0	1	1	1	3
SLC26A6	-0.038	0.002	0.043	0.914	0.506	0.777	0.021	0	0	1	1	1	3
SLC27A1	-0.054	0.006	0.067	0.835	0.302	0.96	0.031	0	0	1	1	1	4
SLC27A3	-0.019	0.033	0.084	0.212	2.388	0.303	0.026	0	16.241	1.194	1	1	3
SLC27A4	-0.055	0.008	0.07	0.813	0.554	0.758	0.032	0	0	1	1	1	3
SLC27A5	-0.007	0.021	0.049	0.149	0.518	0.915	0.014	0	0	1	1	1	4
SLC28A1	-0.061	0.008	0.077	0.821	0.11	0.947	0.035	0	0	1	1	1	3
SLC29A1	-0.081	-0.029	0.023	0.271	0.141	0.987	0.026	0	0	1	1	1	4
SLC29A2	-0.022	0.014	0.05	0.446	0.163	0.983	0.019	0	0	1	1	1	4
SLC2A1	-0.098	-0.022	0.054	0.57	3.363	0.186	0.039	0.002	40.53	1.682	1	1	3
SLC2A11	-0.002	0	0.002	0.982	0.548	0.908	0.001	0	0	1	1	1	4
SLC2A3	-0.046	-0.017	0.012	0.244	0.375	0.945	0.015	0	0	1	1	1	4
SLC2A5	-0.081	0.012	0.105	0.802	0.156	0.925	0.047	0	0	1	1	1	3
SLC2A6	-0.065	-0.009	0.046	0.746	0.308	0.958	0.028	0	0	1	1	1	4
SLC2A8	0.003	0.056	0.109	0.04	0.384	0.944	0.027	0	0	1	1	1	4
SLC30A3	-0.004	0	0.004	0.96	0.86	0.835	0.002	0	0	1	1	1	4
SLC30A5	-0.025	0.003	0.031	0.831	0.156	0.984	0.014	0	0	1	1	1	4
SLC30A7	-0.014	0.055	0.123	0.117	0.338	0.845	0.035	0	0	1	1	1	3
SLC30A9	-0.056	-0.006	0.044	0.801	4.16	0.245	0.026	0.001	27.884	1.387	1	1	4
SLC31A2	-0.06	0.041	0.142	0.425	0.364	0.947	0.051	0	0	1	1	1	4
SLC32A1	-0.171	-0.019	0.133	0.805	4.245	0.236	0.078	0.007	29.322	1.415	1	1	4
SLC35A1	-0.017	0.013	0.042	0.404	1.626	0.654	0.015	0	0	1	1	1	4
SLC35A2	-0.067	-0.02	0.027	0.411	0.528	0.913	0.024	0	0	1	1	1	4
SLC35A3	-0.068	-0.034	0.001	0.055	1.974	0.578	0.018	0	0	1	1	1	4
SLC35A4	-0.01	0.028	0.066	0.149	1.593	0.451	0.019	0	0	1	1	1	3
SLC35A5	-0.014	0.016	0.047	0.303	1.146	0.766	0.016	0	0	1	1	1	4
SLC35B1	-0.071	-0.022	0.026	0.368	3.275	0.351	0.025	0	8.402	1.092	1	1	4
SLC35B2	-0.028	0.014	0.056	0.51	0.203	0.904	0.022	0	0	1	1	1	3
SLC35B4	-0.032	0.01	0.052	0.637	0.79	0.852	0.021	0	0	1	1	1	4
SLC35C1	-0.043	-0.015	0.013	0.286	0.256	0.88	0.014	0	0	1	1	1	3
SLC35C2	0	0.039	0.077	0.05	0.082	0.96	0.02	0	0	1	1	1	3
SLC35E1	-0.044	0.009	0.063	0.735	0.936	0.817	0.027	0	0	1	1	1	4
SLC35E3	-0.033	0.001	0.035	0.941	1.276	0.735	0.017	0	0	1	1	1	4
SLC35F1	-0.099	-0.05	-0.002	0.042	3.129	0.209	0.025	0.001	36.079	1.564	1	1	3
SLC35F3	-0.063	-0.019	0.026	0.415	0.74	0.864	0.023	0	0	1	1	1	4
SLC35F4	-0.002	0	0.002	0.968	2.509	0.474	0.001	0	0	1	1	1	4
SLC36A4	-0.049	0.006	0.062	0.83	0.592	0.898	0.028	0	0	1	1	1	4
SLC37A1	-0.002	0	0.002	0.984	1.138	0.566	0.001	0	0	1	1	1	3
SLC37A3	-0.079	-0.038	0.003	0.067	1.853	0.604	0.021	0	0	1	1	1	4
SLC37A4	-0.018	0.015	0.049	0.364	0.531	0.912	0.017	0	0	1	1	1	4
SLC38A1	-0.046	-0.009	0.027	0.609	0.824	0.844	0.019	0	0	1	1	1	4
SLC38A2	-0.066	-0.015	0.035	0.553	1.709	0.635	0.026	0	0	1	1	1	4
SLC38A5	-0.07	-0.018	0.034	0.496	2.557	0.465	0.027	0	0	1	1	1	4
SLC39A1	-0.036	0.009	0.053	0.703	0.204	0.903	0.023	0	0	1	1	1	3
SLC39A10	-0.066	-0.015	0.037	0.574	0.901	0.825	0.026	0	0	1	1	1	4
SLC39A11	-0.044	0.005	0.054	0.831	0.421	0.936	0.025	0	0	1	1	1	4
SLC39A12	-0.127	-0.036	0.055	0.439	2.898	0.235	0.047	0.003	30.982	1.449	1	1	3
SLC39A13	-0.004	0.041	0.086	0.076	3.105	0.376	0.023	0	3.375	1.035	1	1	4
SLC39A14	-0.049	-0.007	0.036	0.753	0.316	0.957	0.022	0	0	1	1	1	4
SLC39A3	-0.036	-0.002	0.031	0.886	0.166	0.983	0.017	0	0	1	1	1	4
SLC39A6	-0.052	-0.013	0.026	0.521	1.452	0.484	0.02	0	0	1	1	1	3
SLC39A7	-0.007	0.043	0.093	0.093	0.186	0.911	0.025	0	0	1	1	1	3
SLC3A2	-0.049	-0.021	0.008	0.161	0.498	0.919	0.015	0	0	1	1	1	4
SLC40A1	-0.004	0	0.004	0.989	2.414	0.491	0.002	0	0	1	1	1	4
SLC41A1	-0.039	-0.01	0.019	0.502	0.209	0.901	0.015	0	0	1	1	1	3
SLC41A3	-0.028	-0.004	0.019	0.733	0.672	0.88	0.012	0	0	1	1	1	4
SLC43A2	-0.04	-0.005	0.029	0.769	1.19	0.755	0.018	0	0	1	1	1	4
SLC44A1	-0.02	0.032	0.084	0.23	2.595	0.458	0.026	0	0	1	1	1	4
SLC44A2	-0.002	0.049	0.1	0.061	0.014	0.993	0.026	0	0	1	1	1	3
SLC44A3	-0.002	0	0.002	0.986	1.866	0.393	0.001	0	0	1	1	1	3
SLC44A4	-0.025	-0.002	0.02	0.834	0.892	0.64	0.012	0	0	1	1	1	3
SLC45A1	-0.035	0.001	0.038	0.944	3.22	0.359	0.018	0	6.843	1.073	1	1	4
SLC45A2	-0.002	0	0.002	0.998	0.007	0.996	0.001	0	0	1	1	1	3
SLC45A3	-0.022	0.095	0.213	0.111	0.133	0.988	0.06	0	0	1	1	1	4
SLC4A1AP	-0.031	0.005	0.041	0.782	2.136	0.545	0.018	0	0	1	1	1	4
SLC4A3	-0.031	0.006	0.043	0.754	1.42	0.701	0.019	0	0	1	1	1	4
SLC4A4	-0.119	-0.03	0.06	0.514	3.027	0.22	0.046	0.002	33.925	1.513	1	1	3
SLC4A5	-0.048	0.014	0.077	0.652	0.509	0.917	0.032	0	0	1	1	1	4
SLC4A7	-0.021	0.012	0.044	0.474	0.422	0.936	0.017	0	0	1	1	1	4
SLC4A8	-0.002	0.069	0.14	0.058	0.19	0.91	0.036	0	0	1	1	1	3
SLC5A6	-0.033	0.028	0.089	0.363	0.386	0.943	0.031	0	0	1	1	1	4
SLC5A8	-0.069	0.005	0.079	0.901	0.128	0.988	0.038	0	0	1	1	1	4
SLC6A1	-0.083	-0.034	0.015	0.172	1.207	0.751	0.025	0	0	1	1	1	4
SLC6A11	-0.018	0.035	0.089	0.193	4.724	0.193	0.027	0.001	36.494	1.575	1	1	4
SLC6A12	-0.055	0.03	0.116	0.483	4.018	0.259	0.044	0.002	25.344	1.339	1	1	4
SLC6A13	-0.002	0	0.002	0.968	2.151	0.542	0.001	0	0	1	1	1	4
SLC6A15	-0.064	-0.01	0.045	0.733	0.026	0.999	0.028	0	0	1	1	1	4
SLC6A17	-0.054	-0.008	0.038	0.734	1.216	0.749	0.023	0	0	1	1	1	4
SLC6A7	-0.022	0.037	0.097	0.221	0.482	0.923	0.03	0	0	1	1	1	4
SLC6A8	-0.015	0.056	0.128	0.12	0.564	0.905	0.036	0	0	1	1	1	4
SLC6A9	-0.037	0.027	0.091	0.414	0.402	0.818	0.033	0	0	1	1	1	3
SLC7A1	-0.039	-0.007	0.025	0.659	0.259	0.968	0.016	0	0	1	1	1	4
SLC7A10	-0.166	-0.039	0.089	0.554	5.446	0.142	0.065	0.007	44.918	1.815	1	1	4
SLC7A14	-0.038	0.001	0.04	0.943	2.224	0.527	0.02	0	0	1	1	1	4
SLC7A2	-0.054	0.035	0.125	0.437	0.341	0.952	0.046	0	0	1	1	1	4
SLC7A5	-0.083	-0.03	0.023	0.263	0.215	0.975	0.027	0	0	1	1	1	4
SLC7A6	-0.024	0.016	0.057	0.431	1.167	0.761	0.021	0	0	1	1	1	4
SLC7A8	-0.054	-0.006	0.043	0.818	0.605	0.895	0.025	0	0	1	1	1	4
SLC7A9	-0.002	0	0.002	0.988	0.813	0.846	0.001	0	0	1	1	1	4
SLC8A2	-0.077	-0.029	0.018	0.223	2.016	0.569	0.024	0	0	1	1	1	4
SLC8A3	-0.102	-0.048	0.007	0.089	1.282	0.733	0.028	0	0	1	1	1	4
SLC9A1	-0.035	0.009	0.052	0.696	1.58	0.664	0.022	0	0	1	1	1	4
SLC9A3R1	-0.039	0.014	0.067	0.597	0.379	0.827	0.027	0	0	1	1	1	3
SLC9A5	-0.039	0.023	0.086	0.464	0.928	0.819	0.032	0	0	1	1	1	4
SLC9A6	-0.049	-0.01	0.028	0.595	0.428	0.934	0.019	0	0	1	1	1	4
SLC9A8	-0.038	-0.001	0.036	0.953	0.583	0.9	0.019	0	0	1	1	1	4
SLC9A9	-0.004	0	0.004	0.959	1.265	0.737	0.002	0	0	1	1	1	4
SLCO1A2	-0.004	0	0.004	0.997	0.246	0.97	0.002	0	0	1	1	1	4
SLCO2A1	-0.004	0	0.004	0.95	1.436	0.697	0.002	0	0	1	1	1	4
SLCO2B1	-0.072	0.01	0.091	0.818	2.251	0.522	0.042	0	0	1	1	1	4
SLCO3A1	-0.021	0.044	0.109	0.181	1.25	0.741	0.033	0	0	1	1	1	4
SLIT2	-0.021	0.013	0.047	0.444	2.844	0.241	0.017	0	29.666	1.422	1	1	3
SLITL2	-0.004	0	0.004	0.967	1.25	0.535	0.002	0	0	1	1	1	3
SLITRK1	-0.093	-0.036	0.02	0.204	0.415	0.813	0.029	0	0	1	1	1	3
SLITRK2	-0.027	0.019	0.065	0.415	0.012	0.994	0.023	0	0	1	1	1	3
SLITRK3	-0.052	-0.003	0.045	0.892	0.132	0.988	0.025	0	0	1	1	1	4
SLITRK4	-0.068	-0.016	0.036	0.542	0.155	0.925	0.027	0	0	1	1	1	3
SLITRK5	-0.068	-0.014	0.04	0.614	0.13	0.937	0.028	0	0	1	1	1	3
SLK	-0.026	0.008	0.041	0.65	2.689	0.442	0.017	0	0	1	1	1	4
SLMAP	-0.033	-0.003	0.026	0.832	0.253	0.969	0.015	0	0	1	1	1	4
SLMO1	0.004	0.044	0.085	0.032	0.099	0.952	0.021	0	0	1	1	1	3
SLN	-0.111	0.017	0.146	0.792	2.091	0.554	0.066	0	0	1	1	1	4
SLTM	-0.018	0.007	0.032	0.565	0.366	0.947	0.013	0	0	1	1	1	4
SLU7	-0.031	0.016	0.062	0.51	2.036	0.565	0.024	0	0	1	1	1	4
SMA4	-0.094	-0.005	0.085	0.917	0.705	0.703	0.046	0	0	1	1	1	3
SMAD3	-0.052	-0.009	0.034	0.69	0.134	0.987	0.022	0	0	1	1	1	4
SMAD4	-0.048	-0.01	0.028	0.617	0.002	0.999	0.019	0	0	1	1	1	3
SMAD5	-0.049	-0.007	0.035	0.757	0.689	0.876	0.021	0	0	1	1	1	4
SMAD7	-0.047	-0.007	0.033	0.73	1.364	0.506	0.02	0	0	1	1	1	3
SMAP1	-0.054	0.003	0.061	0.905	1.458	0.692	0.029	0	0	1	1	1	4
SMAP1L	-0.02	0.001	0.022	0.956	1.345	0.511	0.011	0	0	1	1	1	3
SMARCA1	-0.059	-0.013	0.033	0.576	0.568	0.904	0.024	0	0	1	1	1	4
SMARCA2	-0.028	-0.006	0.016	0.574	4.991	0.172	0.011	0	39.894	1.664	1	1	4
SMARCA3	-0.02	-0.003	0.014	0.726	0.087	0.957	0.009	0	0	1	1	1	3
SMARCA4	-0.018	0.005	0.027	0.684	0.95	0.813	0.012	0	0	1	1	1	4
SMARCA5	-0.018	0.015	0.048	0.367	1.453	0.693	0.017	0	0	1	1	1	4
SMARCAD1	-0.036	0.002	0.041	0.906	4.503	0.212	0.02	0	33.376	1.501	1	1	4
SMARCAL1	-0.009	0.02	0.05	0.18	0.905	0.824	0.015	0	0	1	1	1	4
SMARCB1	-0.024	-0.001	0.023	0.962	0.421	0.936	0.012	0	0	1	1	1	4
SMARCC1	-0.037	0.014	0.066	0.587	0.731	0.694	0.026	0	0	1	1	1	3
SMARCC2	-0.023	0.008	0.039	0.625	3.185	0.364	0.016	0	5.795	1.062	1	1	4
SMARCD1	0.003	0.039	0.075	0.032	0.722	0.868	0.018	0	0	1	1	1	4
SMARCD2	-0.002	0	0.002	0.99	0.559	0.906	0.001	0	0	1	1	1	4
SMARCD3	-0.017	0.016	0.048	0.344	0.342	0.952	0.017	0	0	1	1	1	4
SMARCE1	-0.023	0.014	0.051	0.468	3.298	0.348	0.019	0	9.032	1.099	1	1	4
SMBP	-0.014	0.015	0.044	0.304	0.242	0.886	0.015	0	0	1	1	1	3
SMC1L1	-0.002	0	0.002	0.998	0.017	0.991	0.001	0	0	1	1	1	3
SMC2	-0.126	-0.052	0.023	0.173	0.359	0.949	0.038	0	0	1	1	1	4
SMC4	-0.034	0.004	0.041	0.842	1.725	0.422	0.019	0	0	1	1	1	3
SMC6L1	-0.002	0	0.002	0.983	1.164	0.559	0.001	0	0	1	1	1	3
SMCY	-0.051	0.01	0.071	0.741	6.45	0.04	0.031	0.002	68.994	3.225	1	1	3
SMEK2	-0.049	-0.023	0.003	0.085	0.03	0.985	0.013	0	0	1	1	1	3
SMG1	-0.053	-0.015	0.023	0.443	0.51	0.917	0.019	0	0	1	1	1	4
SMG5	-0.023	0.01	0.043	0.549	0.29	0.865	0.017	0	0	1	1	1	3
SMG7	-0.056	-0.018	0.02	0.363	0.642	0.725	0.019	0	0	1	1	1	3
SMNDC1	-0.039	-0.008	0.023	0.608	0.901	0.825	0.016	0	0	1	1	1	4
SMOC1	-0.03	0.058	0.147	0.196	0.82	0.845	0.045	0	0	1	1	1	4
SMOX	-0.053	0.016	0.085	0.65	0.75	0.861	0.035	0	0	1	1	1	4
SMPD1	-0.019	0.014	0.047	0.395	2.849	0.416	0.017	0	0	1	1	1	4
SMPD3	-0.004	0	0.004	0.989	0.217	0.975	0.002	0	0	1	1	1	4
SMPDL3B	-0.002	0	0.002	0.988	1.459	0.692	0.001	0	0	1	1	1	4
SMPX	-0.002	0	0.002	0.998	0.124	0.94	0.001	0	0	1	1	1	3
SMS	-0.096	-0.046	0.003	0.068	0.836	0.841	0.025	0	0	1	1	1	4
SMTN	-0.027	0.003	0.032	0.863	0.289	0.962	0.015	0	0	1	1	1	4
SMU1	-0.051	-0.014	0.022	0.446	2.209	0.53	0.019	0	0	1	1	1	4
SMUG1	0	0.02	0.041	0.054	2.818	0.421	0.011	0	0	1	1	1	4
SMYD2	-0.096	-0.035	0.025	0.254	0.293	0.961	0.031	0	0	1	1	1	4
SMYD3	-0.079	-0.008	0.063	0.828	1.377	0.711	0.036	0	0	1	1	1	4
SMYD4	-0.029	0.007	0.042	0.701	2.06	0.56	0.018	0	0	1	1	1	4
SNAI2	-0.002	0	0.002	0.991	0.786	0.675	0.001	0	0	1	1	1	3
SNAP23	-0.004	0	0.004	0.972	0.837	0.841	0.002	0	0	1	1	1	4
SNAP25	-0.073	-0.029	0.015	0.198	1.132	0.769	0.022	0	0	1	1	1	4
SNAP29	-0.051	-0.008	0.034	0.697	0.825	0.662	0.022	0	0	1	1	1	3
SNAP91	-0.023	0.002	0.027	0.883	0.159	0.984	0.013	0	0	1	1	1	4
SNAPAP	-0.036	0.006	0.049	0.772	2.393	0.302	0.022	0	16.42	1.196	1	1	3
SNAPC1	-0.054	0.026	0.106	0.527	0.138	0.933	0.041	0	0	1	1	1	3
SNAPC2	-0.031	0.004	0.038	0.836	0.424	0.935	0.018	0	0	1	1	1	4
SNAPC5	-0.085	-0.007	0.071	0.864	0.278	0.87	0.04	0	0	1	1	1	3
SNCA	-0.131	-0.046	0.038	0.281	2.492	0.477	0.043	0	0	1	1	1	4
SNCAIP	-0.043	0.005	0.053	0.837	0.017	0.991	0.024	0	0	1	1	1	3
SNCB	-0.098	-0.036	0.027	0.265	0.064	0.968	0.032	0	0	1	1	1	3
SNCG	-0.082	0.002	0.085	0.965	1.745	0.627	0.043	0	0	1	1	1	4
SND1	0.002	0.027	0.052	0.034	0.6	0.896	0.013	0	0	1	1	1	4
SNF8	-0.019	0.018	0.056	0.333	0.513	0.916	0.019	0	0	1	1	1	4
SNFT	-0.004	0	0.004	0.964	0.755	0.686	0.002	0	0	1	1	1	3
SNHG5	-0.102	-0.038	0.026	0.242	1.107	0.575	0.033	0	0	1	1	1	3
SNIP1	-0.048	-0.002	0.043	0.916	4.673	0.197	0.023	0.001	35.804	1.558	1	1	4
SNN	-0.011	0.018	0.047	0.221	0.042	0.979	0.015	0	0	1	1	1	3
SNPH	-0.074	-0.011	0.053	0.739	0.096	0.953	0.032	0	0	1	1	1	3
SNRK	-0.031	-0.001	0.028	0.931	0.208	0.976	0.015	0	0	1	1	1	4
SNRP70	-0.012	0.029	0.07	0.171	0.877	0.645	0.021	0	0	1	1	1	3
SNRPA	-0.014	0.011	0.035	0.388	1.084	0.781	0.012	0	0	1	1	1	4
SNRPA1	-0.062	-0.009	0.044	0.738	5.616	0.132	0.027	0.001	46.581	1.872	1	1	4
SNRPB	-0.071	-0.03	0.012	0.16	0.31	0.958	0.021	0	0	1	1	1	4
SNRPB2	-0.041	-0.008	0.024	0.625	1.811	0.612	0.017	0	0	1	1	1	4
SNRPC	-0.033	-0.002	0.029	0.893	0.471	0.925	0.016	0	0	1	1	1	4
SNRPD1	-0.085	-0.039	0.007	0.099	0.182	0.913	0.023	0	0	1	1	1	3
SNRPD2	-0.012	0.001	0.014	0.908	0.696	0.706	0.007	0	0	1	1	1	3
SNRPD3	-0.07	-0.015	0.04	0.599	0.798	0.671	0.028	0	0	1	1	1	3
SNRPF	-0.053	-0.013	0.027	0.526	0.025	0.999	0.021	0	0	1	1	1	4
SNRPG	-0.02	0.007	0.034	0.617	0.948	0.814	0.014	0	0	1	1	1	4
SNRPN	-0.022	0.002	0.027	0.842	0.645	0.886	0.012	0	0	1	1	1	4
SNTA1	-0.054	-0.001	0.052	0.969	0.345	0.951	0.027	0	0	1	1	1	4
SNTB1	-0.049	-0.006	0.036	0.763	0.346	0.951	0.021	0	0	1	1	1	4
SNTB2	-0.066	-0.012	0.043	0.678	0.698	0.874	0.028	0	0	1	1	1	4
SNUPN	-0.045	-0.005	0.036	0.823	1.101	0.577	0.02	0	0	1	1	1	3
SNURF	-0.056	-0.012	0.033	0.61	0.02	0.99	0.023	0	0	1	1	1	3
SNW1	-0.032	0.001	0.033	0.954	3.985	0.263	0.017	0	24.72	1.328	1	1	4
SNX1	-0.03	-0.003	0.025	0.855	1.59	0.662	0.014	0	0	1	1	1	4
SNX10	-0.122	-0.056	0.01	0.095	0.779	0.855	0.034	0	0	1	1	1	4
SNX12	-0.002	0	0.002	0.992	0.316	0.957	0.001	0	0	1	1	1	4
SNX13	-0.004	0	0.004	0.997	0.872	0.647	0.002	0	0	1	1	1	3
SNX14	-0.046	-0.012	0.022	0.49	0.494	0.92	0.017	0	0	1	1	1	4
SNX16	-0.083	-0.034	0.015	0.17	2.09	0.554	0.025	0	0	1	1	1	4
SNX17	-0.011	0.011	0.033	0.337	0.324	0.955	0.011	0	0	1	1	1	4
SNX19	-0.025	0.014	0.053	0.481	1.043	0.791	0.02	0	0	1	1	1	4
SNX2	-0.032	0.007	0.046	0.731	0.332	0.847	0.02	0	0	1	1	1	3
SNX24	-0.037	0.008	0.053	0.72	0.06	0.97	0.023	0	0	1	1	1	3
SNX25	-0.098	-0.041	0.017	0.164	0.221	0.895	0.029	0	0	1	1	1	3
SNX26	-0.018	0.022	0.062	0.282	1.888	0.389	0.02	0	0	1	1	1	3
SNX27	-0.016	0.004	0.024	0.682	2.477	0.479	0.01	0	0	1	1	1	4
SNX3	-0.05	-0.018	0.015	0.282	2.934	0.402	0.017	0	0	1	1	1	4
SNX4	-0.063	-0.013	0.036	0.597	0.813	0.846	0.025	0	0	1	1	1	4
SNX6	-0.019	0.05	0.118	0.155	0.703	0.872	0.035	0	0	1	1	1	4
SNX7	-0.004	0	0.004	0.993	0.461	0.927	0.002	0	0	1	1	1	4
SOCS2	-0.102	-0.045	0.012	0.121	3.018	0.389	0.029	0	0.597	1.006	1	1	4
SOCS5	-0.073	-0.018	0.038	0.53	0.426	0.935	0.028	0	0	1	1	1	4
SOD1	-0.049	-0.024	0.001	0.056	0.374	0.83	0.013	0	0	1	1	1	3
SOD2	-0.094	-0.015	0.064	0.714	0.472	0.79	0.04	0	0	1	1	1	3
SON	-0.027	-0.005	0.017	0.657	2.908	0.406	0.011	0	0	1	1	1	4
SORBS1	-0.047	0.019	0.085	0.57	1.045	0.593	0.033	0	0	1	1	1	3
SORBS2	-0.056	-0.012	0.033	0.607	1.985	0.576	0.023	0	0	1	1	1	4
SORBS3	-0.028	0.016	0.061	0.477	0.735	0.865	0.023	0	0	1	1	1	4
SORCS1	-0.004	0	0.004	0.993	1.786	0.618	0.002	0	0	1	1	1	4
SORCS2	-0.013	0.005	0.022	0.597	3.197	0.362	0.009	0	6.164	1.066	1	1	4
SORCS3	-0.088	-0.036	0.017	0.179	0.206	0.977	0.027	0	0	1	1	1	4
SORL1	-0.025	0.004	0.033	0.766	0.882	0.83	0.015	0	0	1	1	1	4
SORT1	-0.001	0.041	0.082	0.057	1.195	0.754	0.021	0	0	1	1	1	4
SOX10	-0.056	0.028	0.112	0.513	0.252	0.969	0.043	0	0	1	1	1	4
SOX11	-0.004	0	0.004	0.989	0.384	0.944	0.002	0	0	1	1	1	4
SOX12	-0.002	0	0.002	0.998	0.016	0.992	0.001	0	0	1	1	1	3
SOX13	-0.004	0	0.004	0.94	1.316	0.725	0.002	0	0	1	1	1	4
SOX15	-0.05	-0.004	0.042	0.855	0.734	0.865	0.024	0	0	1	1	1	4
SOX18	-0.135	-0.056	0.023	0.162	1.284	0.733	0.04	0	0	1	1	1	4
SOX2	-0.115	-0.038	0.039	0.334	0.506	0.918	0.039	0	0	1	1	1	4
SOX21	-0.146	-0.071	0.004	0.064	1.208	0.751	0.038	0	0	1	1	1	4
SOX4	-0.034	0.014	0.062	0.566	2.173	0.537	0.025	0	0	1	1	1	4
SOX8	-0.012	0.062	0.136	0.102	0.332	0.954	0.038	0	0	1	1	1	4
SOX9	-0.12	-0.018	0.083	0.722	0.186	0.98	0.052	0	0	1	1	1	4
SP1	-0.038	0.014	0.066	0.598	2.809	0.422	0.027	0	0	1	1	1	4
SP110	-0.044	0.008	0.061	0.752	0.009	0.995	0.027	0	0	1	1	1	3
SP2	-0.04	-0.014	0.011	0.268	1.209	0.751	0.013	0	0	1	1	1	4
SP3	-0.033	0.011	0.056	0.616	2.957	0.398	0.023	0	0	1	1	1	4
SP4	-0.021	0.028	0.077	0.268	0.503	0.918	0.025	0	0	1	1	1	4
SPA17	-0.078	-0.016	0.046	0.608	0.193	0.908	0.032	0	0	1	1	1	3
SPAG1	-0.003	0	0.003	0.963	3.373	0.338	0.001	0	11.058	1.124	1	1	4
SPAG16	-0.009	0.023	0.054	0.157	1.583	0.663	0.016	0	0	1	1	1	4
