lower_bound	logFC	upper_bound	pvalue	QE	QEp	SE	tau2	I2	H2	p.adjust.fdr	p.adjust.BY	n.studies
WASF1	-0.004	0	0.004	0.947	5.319	0.723	0.002	0	0	1	1	1	9
WASF2	-0.013	0.044	0.101	0.126	4.541	0.805	0.029	0	0	1	1	1	9
WASF3	-0.018	0.006	0.03	0.644	6.173	0.628	0.012	0	0	1	1	1	9
WASH1	-0.287	0.003	0.293	0.984	3.32	0.19	0.148	0.028	39.759	1.66	1	1	3
WASH2P	-0.779	-0.325	0.13	0.162	0.404	0.817	0.232	0	0	1	1	1	3
WASH3P	-0.447	-0.108	0.23	0.53	2.531	0.47	0.173	0	0	1	1	1	4
WASH5P	-0.554	0.056	0.665	0.858	0.239	0.625	0.311	0	0	1	1	1	2
WASH8P	-0.253	0.036	0.325	0.806	0.032	0.858	0.148	0	0	1	1	1	2
WASHC1	-0.107	0.04	0.186	0.598	3.416	0.491	0.075	0	0	1	1	1	5
WASHC2A	-0.467	-0.164	0.139	0.29	0.627	0.428	0.155	0	0	1	1	1	2
WASHC2C	-0.274	0.032	0.338	0.839	0.032	0.858	0.156	0	0	1	1	1	2
WASHC3	-0.204	-0.043	0.117	0.597	2.51	0.473	0.082	0	0	1	1	1	4
WASHC4	-0.248	-0.046	0.156	0.656	2.042	0.728	0.103	0	0	1	1	1	5
WASHC5	-0.183	-0.059	0.065	0.351	2.266	0.687	0.063	0	0	1	1	1	5
WASIR1	-0.132	-0.015	0.102	0.804	0	0.994	0.06	0	0	1	1	1	2
WASL	-0.023	0.004	0.031	0.776	4.784	0.853	0.014	0	0	1	1	1	10
WASPIP	-0.004	0	0.004	0.995	1.016	0.797	0.002	0	0	1	1	1	4
WBP1	-0.012	0.015	0.043	0.278	3.74	0.809	0.014	0	0	1	1	1	8
WBP11	-0.034	-0.007	0.02	0.63	10.494	0.312	0.014	0	14.237	1.166	1	1	10
WBP11P1	-1.31	-0.278	0.753	0.597	1.644	0.2	0.526	0.29	39.187	1.644	1	1	2
WBP1L	-0.048	0.064	0.177	0.264	1.568	0.905	0.057	0	0	1	1	1	6
WBP2	-0.016	-0.001	0.013	0.857	5.492	0.856	0.007	0	0	1	1	1	11
WBP2NL	-0.054	0	0.054	0.995	4.677	0.586	0.028	0	0	1	1	1	7
WBP4	-0.045	-0.023	0	0.05	3.115	0.96	0.012	0	0	1	1	1	10
WBP5	-0.029	0.006	0.04	0.737	2.879	0.719	0.018	0	0	1	1	1	6
WBSCR14	-0.059	0	0.058	0.997	0.55	0.76	0.03	0	0	1	1	1	3
WBSCR16	-0.058	0.015	0.088	0.691	0.462	0.794	0.037	0	0	1	1	1	3
WBSCR17	-0.058	-0.019	0.02	0.342	3.678	0.597	0.02	0	0	1	1	1	6
WBSCR18	-0.03	0.011	0.052	0.614	0.215	0.898	0.021	0	0	1	1	1	3
WBSCR22	-0.021	0.006	0.034	0.655	5.62	0.345	0.014	0	11.025	1.124	1	1	6
WBSCR27	-0.24	-0.02	0.199	0.855	0.761	0.684	0.112	0	0	1	1	1	3
WBSCR28	-0.111	0.059	0.229	0.498	3.127	0.209	0.087	0.008	36.048	1.564	1	1	3
WDCP	-0.426	-0.131	0.163	0.383	5.059	0.167	0.15	0.035	40.705	1.686	1	1	4
WDFY1	-0.054	0.025	0.103	0.537	13.234	0.211	0.04	0.003	24.436	1.323	1	1	11
WDFY2	-0.002	0	0.002	0.977	4.115	0.904	0.001	0	0	1	1	1	10
WDFY3	-0.007	0.033	0.073	0.105	5.205	0.816	0.02	0	0	1	1	1	10
WDFY3-AS2	-0.219	-0.043	0.134	0.634	4.088	0.252	0.09	0.01	26.621	1.363	1	1	4
WDFY4	-0.054	0.068	0.19	0.275	6.249	0.396	0.062	0.001	3.985	1.042	1	1	7
WDHD1	-0.012	0.035	0.081	0.148	3.814	0.801	0.024	0	0	1	1	1	8
WDPCP	-0.147	-0.049	0.049	0.326	0.878	0.99	0.05	0	0	1	1	1	7
WDR1	-0.006	0.021	0.048	0.13	4.344	0.931	0.014	0	0	1	1	1	11
WDR11	-0.107	0.037	0.181	0.614	6.539	0.366	0.073	0.003	8.245	1.09	1	1	7
WDR12	-0.067	-0.036	-0.005	0.022	4.35	0.93	0.016	0	0	1	1	1	11
WDR13	-0.041	-0.011	0.018	0.438	5.094	0.826	0.015	0	0	1	1	1	10
WDR16	-0.004	0	0.004	0.969	4.428	0.49	0.002	0	0	1	1	1	6
WDR17	-0.04	0.005	0.05	0.826	3.556	0.737	0.023	0	0	1	1	1	7
WDR18	-0.031	-0.001	0.029	0.948	4.219	0.937	0.016	0	0	1	1	1	11
WDR19	-0.033	0.012	0.058	0.591	2.804	0.986	0.023	0	0	1	1	1	11
WDR20	-0.021	0.024	0.068	0.297	8.998	0.532	0.023	0	0	1	1	1	11
WDR21A	-0.004	0	0.004	0.974	0.425	0.935	0.002	0	0	1	1	1	4
WDR22	-0.039	-0.008	0.022	0.605	0.662	0.882	0.016	0	0	1	1	1	4
WDR23	-0.027	0.04	0.106	0.24	7.05	0.07	0.034	0.002	57.446	2.35	1	1	4
WDR24	-0.054	0.001	0.057	0.964	3.271	0.859	0.028	0	0	1	1	1	8
WDR25	-0.033	-0.005	0.023	0.709	6.86	0.739	0.014	0	0	1	1	1	11
WDR26	-0.062	-0.028	0.007	0.116	5.477	0.857	0.018	0	0	1	1	1	11
WDR27	-0.161	-0.045	0.071	0.442	8.756	0.271	0.059	0.005	20.055	1.251	1	1	8
WDR3	-0.082	0.014	0.11	0.774	4.001	0.78	0.049	0	0	1	1	1	8
WDR31	-0.063	-0.019	0.025	0.394	1.908	0.965	0.022	0	0	1	1	1	8
WDR33	-0.051	-0.004	0.044	0.884	2.221	0.987	0.024	0	0	1	1	1	10
WDR34	-0.004	0	0.004	0.967	0.795	0.992	0.002	0	0	1	1	1	7
WDR35	-0.119	-0.016	0.088	0.765	2.733	0.909	0.053	0	0	1	1	1	8
WDR36	-0.049	-0.016	0.017	0.348	5.971	0.743	0.017	0	0	1	1	1	10
WDR37	-0.066	-0.025	0.017	0.245	11.447	0.246	0.021	0.001	21.377	1.272	1	1	10
WDR38	-0.038	0.007	0.051	0.773	1.486	0.96	0.023	0	0	1	1	1	7
WDR4	-0.043	-0.002	0.038	0.906	3.055	0.88	0.021	0	0	1	1	1	8
WDR40A	0.002	0.038	0.073	0.039	0.701	0.873	0.018	0	0	1	1	1	4
WDR41	-0.08	-0.006	0.069	0.882	7.252	0.611	0.038	0	0	1	1	1	10
WDR43	-0.078	0.04	0.158	0.51	3.954	0.683	0.06	0	0	1	1	1	7
WDR44	-0.093	0.007	0.106	0.892	3.371	0.849	0.051	0	0	1	1	1	8
WDR45	-0.005	0.026	0.056	0.098	5.994	0.74	0.016	0	0	1	1	1	10
WDR45B	-0.089	0.036	0.161	0.574	1.312	0.859	0.064	0	0	1	1	1	5
WDR45L	-0.048	-0.007	0.035	0.755	6.582	0.16	0.021	0.001	39.226	1.645	1	1	5
WDR46	-0.033	0.003	0.039	0.871	9.319	0.408	0.019	0	3.426	1.035	1	1	10
WDR47	-0.063	0.045	0.153	0.413	8.413	0.298	0.055	0.004	16.8	1.202	1	1	8
WDR48	-0.066	-0.017	0.032	0.497	3.271	0.974	0.025	0	0	1	1	1	11
WDR49	-0.122	-0.066	-0.01	0.021	4.436	0.489	0.029	0	0	1	1	1	6
WDR5	-0.032	0.003	0.037	0.885	5.97	0.818	0.017	0	0	1	1	1	11
WDR50	-0.093	-0.042	0.009	0.107	0.713	0.7	0.026	0	0	1	1	1	3
WDR51B	0	0.038	0.076	0.048	1.791	0.617	0.019	0	0	1	1	1	4
WDR52	-0.172	0.019	0.21	0.843	2.952	0.229	0.097	0.01	32.242	1.476	1	1	3
WDR53	-0.15	-0.029	0.093	0.645	3.282	0.858	0.062	0	0	1	1	1	8
WDR54	-0.054	-0.025	0.005	0.105	6.522	0.77	0.015	0	0	1	1	1	11
WDR55	-0.004	0	0.004	0.988	7.73	0.655	0.002	0	0	1	1	1	11
WDR57	-0.086	-0.047	-0.007	0.02	0.629	0.89	0.02	0	0	1	1	1	4
WDR59	-0.005	0.021	0.046	0.117	7.377	0.689	0.013	0	0	1	1	1	11
WDR5B	-0.069	0.033	0.136	0.524	3.371	0.761	0.052	0	0	1	1	1	7
WDR6	0.002	0.038	0.075	0.039	5.408	0.862	0.019	0	0	1	1	1	11
WDR60	-0.043	-0.009	0.025	0.616	1.463	0.962	0.017	0	0	1	1	1	7
WDR61	-0.143	-0.055	0.034	0.225	8.677	0.193	0.045	0.004	30.853	1.446	1	1	7
WDR62	-0.202	-0.079	0.044	0.209	7.951	0.242	0.063	0.007	24.533	1.325	1	1	7
WDR63	-0.254	-0.077	0.1	0.395	4.931	0.177	0.09	0.012	39.155	1.644	1	1	4
WDR64	-0.053	0.018	0.09	0.616	1.207	0.877	0.037	0	0	1	1	1	5
WDR65	-0.072	0.006	0.084	0.882	1.356	0.508	0.04	0	0	1	1	1	3
WDR66	-0.026	0.01	0.046	0.587	1.75	0.626	0.018	0	0	1	1	1	4
WDR67	-0.028	0.008	0.045	0.654	4.889	0.299	0.019	0	18.177	1.222	1	1	5
WDR68	-0.019	0.005	0.029	0.686	0.574	0.902	0.012	0	0	1	1	1	4
WDR69	-0.184	0.049	0.282	0.68	0.972	0.324	0.119	0	0	1	1	1	2
WDR7	-0.061	-0.027	0.006	0.113	5.526	0.786	0.017	0	0	1	1	1	10
WDR70	-0.03	0.033	0.097	0.301	14.611	0.147	0.032	0.003	31.557	1.461	1	1	11
WDR71	-0.031	-0.001	0.03	0.958	0.18	0.914	0.016	0	0	1	1	1	3
WDR72	-0.015	0.016	0.047	0.301	0.723	0.982	0.016	0	0	1	1	1	6
WDR73	-0.008	0	0.008	0.943	20.556	0.024	0.004	0	51.353	2.056	1	1	11
WDR74	-0.049	0.008	0.064	0.789	16.741	0.08	0.029	0.003	40.268	1.674	1	1	11
WDR75	-0.027	0.003	0.033	0.825	2.748	0.973	0.015	0	0	1	1	1	10
WDR76	-0.283	-0.092	0.1	0.348	10.049	0.123	0.098	0.024	40.295	1.675	1	1	7
WDR77	-0.057	-0.02	0.018	0.303	2.816	0.971	0.019	0	0	1	1	1	10
WDR78	-0.028	-0.003	0.022	0.799	0.024	0.999	0.013	0	0	1	1	1	4
WDR79	-0.006	0	0.006	0.947	8.085	0.044	0.003	0	62.896	2.695	1	1	4
WDR8	-0.045	-0.022	0.002	0.067	0.71	0.871	0.012	0	0	1	1	1	4
WDR81	-0.034	0.074	0.182	0.177	5.463	0.486	0.055	0	0	1	1	1	7
WDR82	-0.068	0.04	0.149	0.464	9.146	0.242	0.055	0.005	23.467	1.307	1	1	8
WDR83	-0.091	0.017	0.124	0.762	2.265	0.687	0.055	0	0	1	1	1	5
WDR83OS	-0.153	-0.036	0.081	0.546	0.81	0.976	0.06	0	0	1	1	1	6
WDR85	-0.167	0.109	0.386	0.438	0.261	0.609	0.141	0	0	1	1	1	2
WDR86	-0.062	0.013	0.087	0.741	5.509	0.48	0.038	0	0	1	1	1	7
WDR87	-0.019	0.068	0.155	0.126	1.965	0.742	0.044	0	0	1	1	1	5
WDR88	-0.016	0.007	0.029	0.568	3.798	0.434	0.012	0	0	1	1	1	5
WDR89	-0.134	-0.02	0.095	0.735	0.892	0.996	0.058	0	0	1	1	1	8
WDR90	-0.133	-0.051	0.032	0.231	5.595	0.47	0.042	0	0	1	1	1	7
WDR91	-0.099	-0.008	0.083	0.865	1.941	0.925	0.046	0	0	1	1	1	7
WDR92	-0.165	0.107	0.379	0.44	4.531	0.21	0.139	0.025	33.782	1.51	1	1	4
WDR93	-0.124	-0.017	0.09	0.759	5.647	0.342	0.055	0.002	11.459	1.129	1	1	6
WDR96	-0.071	0.036	0.142	0.514	2.06	0.151	0.054	0.004	51.455	2.06	1	1	2
WDR97	-0.741	-0.297	0.147	0.19	1.06	0.589	0.227	0	0	1	1	1	3
WDSUB1	-0.059	-0.015	0.029	0.508	3.682	0.885	0.022	0	0	1	1	1	9
WDTC1	-0.1	0.004	0.108	0.94	4.605	0.595	0.053	0	0	1	1	1	7
WDYHV1	-0.208	0.046	0.3	0.721	3.05	0.384	0.13	0.001	1.647	1.017	1	1	4
WEE1	-0.164	0.032	0.227	0.752	9.002	0.173	0.1	0.021	33.349	1.5	1	1	7
WEE2	-0.299	-0.132	0.035	0.122	8.169	0.147	0.085	0.015	38.792	1.634	1	1	6
WEE2-AS1	-0.107	-0.013	0.081	0.79	1.31	0.252	0.048	0.002	23.637	1.31	1	1	2
WFDC1	-0.054	0.001	0.056	0.973	7.023	0.534	0.028	0	0	1	1	1	9
WFDC10A	-0.019	0.008	0.034	0.572	2.843	0.724	0.013	0	0	1	1	1	6
WFDC10B	-0.096	-0.037	0.023	0.227	1.819	0.874	0.03	0	0	1	1	1	6
WFDC11	-0.047	-0.008	0.032	0.706	3.372	0.643	0.02	0	0	1	1	1	6
WFDC12	-0.153	-0.057	0.04	0.249	2.948	0.708	0.049	0	0	1	1	1	6
WFDC13	-0.033	0.016	0.065	0.531	3.506	0.622	0.025	0	0	1	1	1	6
WFDC2	-0.025	0.044	0.114	0.21	4.653	0.46	0.035	0	0	1	1	1	6
WFDC21P	-0.048	0.014	0.076	0.661	1.068	0.586	0.032	0	0	1	1	1	3
WFDC3	-0.099	0.019	0.137	0.751	2.453	0.784	0.06	0	0	1	1	1	6
WFDC5	-0.092	0.008	0.107	0.877	2.502	0.776	0.051	0	0	1	1	1	6
WFDC6	-0.08	0	0.08	0.997	0.915	0.633	0.041	0	0	1	1	1	3
WFDC8	-0.087	-0.005	0.078	0.914	2.174	0.825	0.042	0	0	1	1	1	6
WFDC9	-0.108	-0.021	0.066	0.641	2.445	0.654	0.044	0	0	1	1	1	5
WFIKKN1	-0.098	0.025	0.147	0.693	0.293	0.961	0.063	0	0	1	1	1	4
WFIKKN2	-0.036	0.012	0.061	0.618	0.306	0.858	0.025	0	0	1	1	1	3
WFS1	-0.021	0.026	0.073	0.276	7.749	0.653	0.024	0	0	1	1	1	11
WHAMM	-0.103	0.052	0.208	0.509	1.922	0.86	0.079	0	0	1	1	1	6
WHAMMP2	-0.249	-0.114	0.021	0.099	2.531	0.47	0.069	0	0	1	1	1	4
WHAMMP3	-0.334	-0.041	0.252	0.786	0.42	0.517	0.15	0	0	1	1	1	2
WHDC1	0.001	0.039	0.077	0.044	2.638	0.267	0.019	0	24.178	1.319	1	1	3
WHSC1	-0.002	0.045	0.092	0.06	0.945	0.967	0.024	0	0	1	1	1	6
WHSC1L1	-0.002	0	0.002	0.977	3.405	0.638	0.001	0	0	1	1	1	6
WHSC2	-0.043	0.013	0.07	0.648	4.707	0.319	0.029	0.001	15.012	1.177	1	1	5
WIBG	-0.063	0	0.064	0.991	18.537	0.002	0.032	0.003	73.026	3.707	1	1	6
WIF1	-0.039	-0.007	0.024	0.646	8.332	0.402	0.016	0	3.98	1.041	1	1	9
WIPF1	-0.07	0.037	0.144	0.495	3.573	0.612	0.055	0	0	1	1	1	6
WIPF2	-0.171	-0.022	0.127	0.773	0.706	0.983	0.076	0	0	1	1	1	6
WIPF3	-0.058	0	0.059	0.992	1.908	0.592	0.03	0	0	1	1	1	4
WIPI1	-0.046	-0.018	0.011	0.219	3.285	0.915	0.014	0	0	1	1	1	9
WIPI2	-0.009	0.036	0.082	0.116	2.842	0.899	0.023	0	0	1	1	1	8
WISP1	-0.114	0.03	0.174	0.679	3.761	0.152	0.073	0.008	46.827	1.881	1	1	3
WISP2	-0.058	0.016	0.09	0.675	0.254	0.881	0.038	0	0	1	1	1	3
WISP3	-0.024	0.012	0.048	0.508	1.376	0.503	0.018	0	0	1	1	1	3
WIZ	-0.028	0.038	0.104	0.262	2.003	0.96	0.034	0	0	1	1	1	8
WLS	-0.157	-0.021	0.116	0.767	0.858	0.99	0.07	0	0	1	1	1	7
WNK1	-0.165	-0.039	0.088	0.55	2.485	0.928	0.065	0	0	1	1	1	8
WNK2	-0.003	0	0.003	0.936	9.344	0.406	0.001	0	3.686	1.038	1	1	10
WNK3	-0.011	0.018	0.047	0.222	3.206	0.783	0.015	0	0	1	1	1	7
WNK4	-0.021	0.01	0.041	0.52	1.955	0.744	0.016	0	0	1	1	1	5
WNT1	-0.03	0.092	0.213	0.139	1.552	0.67	0.062	0	0	1	1	1	4
WNT10A	-0.065	0.017	0.099	0.689	1.43	0.839	0.042	0	0	1	1	1	5
WNT10B	-0.026	-0.002	0.023	0.887	7.729	0.357	0.013	0	9.428	1.104	1	1	8
WNT11	-0.206	-0.044	0.118	0.593	3.126	0.373	0.083	0.001	4.03	1.042	1	1	4
WNT16	-0.058	-0.013	0.032	0.572	2.892	0.717	0.023	0	0	1	1	1	6
WNT2	-0.057	0.039	0.134	0.429	5.825	0.324	0.049	0.003	14.162	1.165	1	1	6
WNT2B	-0.005	-0.001	0.004	0.733	10.853	0.21	0.002	0	26.29	1.357	1	1	9
WNT3	-0.152	0.128	0.408	0.37	2.564	0.633	0.143	0	0	1	1	1	5
WNT3A	-0.364	0.012	0.388	0.949	0.018	0.893	0.192	0	0	1	1	1	2
WNT4	-0.034	0.019	0.071	0.484	0.891	0.926	0.027	0	0	1	1	1	5
WNT5A	-0.063	-0.011	0.041	0.686	0.426	0.935	0.027	0	0	1	1	1	4
WNT5B	-0.004	0	0.004	0.99	5.21	0.735	0.002	0	0	1	1	1	9
WNT6	-0.045	0.006	0.057	0.816	0.363	0.948	0.026	0	0	1	1	1	4
WNT7A	-0.004	0	0.004	0.981	3.439	0.752	0.002	0	0	1	1	1	7
WNT7B	-0.17	-0.042	0.087	0.524	0.728	0.695	0.065	0	0	1	1	1	3
WNT8A	-0.038	0.007	0.053	0.752	1.78	0.619	0.023	0	0	1	1	1	4
WNT8B	-0.128	-0.042	0.044	0.336	1.967	0.579	0.044	0	0	1	1	1	4
WNT9A	-0.034	0.029	0.092	0.364	2.074	0.354	0.032	0.001	3.591	1.037	1	1	3
WNT9B	-0.085	-0.006	0.072	0.874	2.164	0.339	0.04	0.001	7.597	1.082	1	1	3
WRAP53	-0.111	0.007	0.126	0.901	1.417	0.841	0.06	0	0	1	1	1	5
WRAP73	-0.153	-0.009	0.135	0.902	1.492	0.828	0.073	0	0	1	1	1	5
WRB	-0.097	-0.048	0.001	0.052	4.443	0.617	0.025	0	0	1	1	1	7
WRN	-0.164	0.001	0.166	0.992	2.605	0.626	0.084	0	0	1	1	1	5
WRNIP1	-0.045	-0.019	0.007	0.162	4.57	0.87	0.013	0	0	1	1	1	10
WSB1	-0.019	0.026	0.071	0.255	5.061	0.887	0.023	0	0	1	1	1	11
WSB2	-0.046	-0.006	0.034	0.76	6.049	0.735	0.02	0	0	1	1	1	10
WSCD1	-0.177	-0.066	0.045	0.241	1.042	0.903	0.057	0	0	1	1	1	5
WSCD2	-0.064	-0.002	0.061	0.955	0.608	0.962	0.032	0	0	1	1	1	5
WT1	-0.129	-0.076	-0.022	0.005	2.276	0.81	0.027	0	0	1	1	1	6
WT1-AS	-0.214	-0.113	-0.012	0.029	0.018	0.991	0.052	0	0	1	1	1	3
WTAP	-0.026	0	0.026	1	7.003	0.725	0.013	0	0	1	1	1	11
WTIP	-0.223	-0.104	0.016	0.09	2.204	0.82	0.061	0	0	1	1	1	6
WWC1	-0.022	0.004	0.031	0.749	3.404	0.907	0.014	0	0	1	1	1	9
WWC2	-0.042	0	0.042	0.997	1.017	0.995	0.021	0	0	1	1	1	8
WWC2-AS2	-0.054	0.003	0.061	0.909	1.104	0.576	0.029	0	0	1	1	1	3
WWC3	-0.045	0.011	0.067	0.708	3.096	0.979	0.029	0	0	1	1	1	11
WWOX	-0.002	0	0.002	0.987	3.388	0.971	0.001	0	0	1	1	1	11
WWP1	-0.062	0.073	0.209	0.287	2.833	0.9	0.069	0	0	1	1	1	8
WWP1-AS1	-0.554	-0.077	0.4	0.751	0.181	0.67	0.243	0	0	1	1	1	2
WWP2	-0.016	0.021	0.058	0.272	8.65	0.566	0.019	0	0	1	1	1	11
WWTR1	-0.102	-0.011	0.08	0.816	9.896	0.129	0.046	0.005	39.366	1.649	1	1	7
WWTR1-AS1	-0.026	0.01	0.047	0.588	0.822	0.663	0.019	0	0	1	1	1	3
XAB1	-0.052	-0.019	0.014	0.256	1.254	0.534	0.017	0	0	1	1	1	3
XAB2	-0.002	0.03	0.061	0.063	9.538	0.482	0.016	0	0	1	1	1	11
XAF1	-0.05	0.026	0.103	0.502	6.045	0.735	0.039	0	0	1	1	1	10
XAGE-4	-0.084	0.057	0.198	0.429	1.546	0.462	0.072	0	0	1	1	1	3
XAGE1A	-0.239	-0.021	0.196	0.847	0.944	0.624	0.111	0	0	1	1	1	3
XAGE1B	-0.371	-0.133	0.105	0.274	1.876	0.171	0.121	0.015	46.685	1.876	1	1	2
XAGE2	-0.071	0.011	0.094	0.786	0.451	0.798	0.042	0	0	1	1	1	3
XAGE2B	-0.072	0.182	0.437	0.161	0.325	0.569	0.13	0	0	1	1	1	2
XAGE3	-0.114	0.02	0.153	0.775	0.127	0.939	0.068	0	0	1	1	1	3
XAGE5	-0.267	-0.07	0.127	0.486	1.095	0.578	0.101	0	0	1	1	1	3
XBP1	-0.072	-0.019	0.033	0.477	5.906	0.823	0.027	0	0	1	1	1	11
XCL1	-0.249	-0.122	0.004	0.058	5.981	0.542	0.065	0	0	1	1	1	8
XCL2	-0.095	0.118	0.332	0.279	0.827	0.843	0.109	0	0	1	1	1	4
XCR1	-0.025	0.013	0.051	0.508	4.809	0.683	0.02	0	0	1	1	1	8
XDH	-0.044	0.019	0.082	0.546	0.641	0.986	0.032	0	0	1	1	1	6
XG	-0.089	-0.045	0	0.048	1.718	0.633	0.023	0	0	1	1	1	4
XGPY2	-0.634	-0.095	0.445	0.731	2.536	0.111	0.275	0.096	60.568	2.536	1	1	2
XIAP	-0.056	0.042	0.14	0.403	3.915	0.79	0.05	0	0	1	1	1	8
XIRP1	-0.01	0.101	0.212	0.075	0.674	0.984	0.057	0	0	1	1	1	6
XIRP2	-0.054	0.015	0.084	0.674	1.612	0.9	0.035	0	0	1	1	1	6
XIST	-0.346	-0.103	0.139	0.403	3.147	0.534	0.124	0	0	1	1	1	5
XK	-0.092	-0.04	0.011	0.124	5.438	0.86	0.026	0	0	1	1	1	11
XKR3	-0.466	0.135	0.737	0.659	2.651	0.266	0.307	0.075	24.555	1.325	1	1	3
XKR4	-0.022	-0.001	0.02	0.931	2.179	0.824	0.011	0	0	1	1	1	6
XKR5	-0.223	0.163	0.549	0.408	0.142	0.707	0.197	0	0	1	1	1	2
XKR6	-0.004	0	0.003	0.915	8.145	0.32	0.002	0	14.063	1.164	1	1	8
XKR7	-0.052	0.032	0.116	0.453	0.492	0.992	0.043	0	0	1	1	1	6
XKR8	-0.031	0.018	0.066	0.475	8.64	0.28	0.025	0.001	18.981	1.234	1	1	8
XKR9	-0.25	-0.044	0.162	0.676	3.538	0.316	0.105	0.008	15.195	1.179	1	1	4
XKRX	-0.217	-0.032	0.154	0.736	5.129	0.163	0.095	0.014	41.504	1.71	1	1	4
XKRY	-0.619	-0.172	0.274	0.45	3.655	0.056	0.228	0.08	72.639	3.655	1	1	2
XKRY2	-0.22	0.107	0.434	0.522	1.728	0.189	0.167	0.026	42.14	1.728	1	1	2
XNDC1N	-0.551	-0.08	0.39	0.738	0.069	0.793	0.24	0	0	1	1	1	2
XPA	-0.133	0.024	0.182	0.764	2.642	0.755	0.08	0	0	1	1	1	6
XPC	-0.016	0.025	0.066	0.24	9.039	0.339	0.021	0	11.493	1.13	1	1	9
XPNPEP1	-0.023	0.001	0.024	0.961	5.712	0.679	0.012	0	0	1	1	1	9
XPNPEP2	-0.136	-0.024	0.087	0.672	4.07	0.397	0.057	0	1.729	1.018	1	1	5
XPNPEP3	-0.019	-0.004	0.01	0.559	2.813	0.902	0.008	0	0	1	1	1	8
XPO1	-0.024	0.012	0.047	0.531	2.216	0.974	0.018	0	0	1	1	1	9
XPO4	-0.025	0.013	0.052	0.497	7.597	0.668	0.02	0	0	1	1	1	11
XPO5	-0.013	0.016	0.046	0.278	4.619	0.915	0.015	0	0	1	1	1	11
XPO6	-0.012	0.016	0.044	0.262	10.761	0.376	0.014	0	7.07	1.076	1	1	11
XPO7	-0.056	-0.022	0.011	0.194	7.986	0.63	0.017	0	0	1	1	1	11
XPOT	-0.3	-0.021	0.259	0.884	12.75	0.026	0.143	0.071	60.783	2.55	1	1	6
XPR1	-0.052	-0.013	0.025	0.495	1.405	0.999	0.02	0	0	1	1	1	11
XRCC1	-0.064	-0.035	-0.006	0.019	7.058	0.72	0.015	0	0	1	1	1	11
XRCC2	-0.04	0.012	0.065	0.647	8.683	0.467	0.027	0	0	1	1	1	10
XRCC3	-0.002	0	0.002	0.999	3.88	0.919	0.001	0	0	1	1	1	10
XRCC4	-0.167	-0.018	0.131	0.814	2.202	0.9	0.076	0	0	1	1	1	7
XRCC5	-0.058	-0.011	0.036	0.645	3.637	0.962	0.024	0	0	1	1	1	11
XRCC6	-0.019	-0.001	0.017	0.941	5.665	0.843	0.009	0	0	1	1	1	11
XRCC6BP1	-0.311	-0.082	0.147	0.484	0.391	0.822	0.117	0	0	1	1	1	3
XRN1	-0.036	0.016	0.068	0.541	4.523	0.921	0.027	0	0	1	1	1	11
XRN2	-0.128	0	0.127	0.997	7.062	0.422	0.065	0	0.885	1.009	1	1	8
XRRA1	-0.1	0.08	0.26	0.385	6.367	0.272	0.092	0.011	21.475	1.273	1	1	6
XTP3TPA	-0.071	-0.021	0.029	0.413	1.112	0.573	0.026	0	0	1	1	1	3
XXYLT1	-0.066	0.021	0.108	0.633	3.258	0.776	0.044	0	0	1	1	1	7
XYLB	-0.04	0.018	0.075	0.543	5.103	0.647	0.029	0	0	1	1	1	8
XYLT1	-0.135	-0.049	0.038	0.272	3.926	0.687	0.044	0	0	1	1	1	7
XYLT2	-0.015	0.011	0.038	0.403	5.35	0.867	0.014	0	0	1	1	1	11
YAE1	-0.213	-0.042	0.129	0.63	0.528	0.768	0.087	0	0	1	1	1	3
YAF2	-0.021	0.009	0.038	0.56	4.952	0.763	0.015	0	0	1	1	1	9
YAP1	-0.023	0.022	0.067	0.336	4.125	0.846	0.023	0	0	1	1	1	9
YARS	-0.028	-0.008	0.012	0.44	2.235	0.897	0.01	0	0	1	1	1	7
YARS1	-0.233	-0.03	0.172	0.77	0.347	0.951	0.103	0	0	1	1	1	4
YARS2	-0.03	0	0.031	0.98	3.8	0.803	0.016	0	0	1	1	1	8
YBEY	-0.169	0.004	0.178	0.963	3.338	0.765	0.089	0	0	1	1	1	7
YBX1	-0.015	0.032	0.079	0.186	3.017	0.981	0.024	0	0	1	1	1	11
YBX2	-0.092	0.001	0.093	0.99	3.616	0.606	0.047	0	0	1	1	1	6
YBX3	-0.076	0.116	0.309	0.237	0.869	0.929	0.098	0	0	1	1	1	5
YDJC	-0.093	0.002	0.097	0.963	7.374	0.391	0.048	0.001	5.066	1.053	1	1	8
YEATS2	-0.045	-0.02	0.004	0.101	9.446	0.397	0.012	0	4.721	1.05	1	1	10
YEATS4	-0.098	-0.02	0.059	0.624	5.258	0.873	0.04	0	0	1	1	1	11
YES1	-0.049	0.007	0.063	0.807	6.222	0.717	0.029	0	0	1	1	1	10
YIF1A	-0.016	0.017	0.05	0.32	9.766	0.461	0.017	0	0	1	1	1	11
YIF1B	-0.03	-0.005	0.019	0.669	3.174	0.977	0.012	0	0	1	1	1	11
YIPF1	-0.012	0.01	0.032	0.387	6.651	0.575	0.011	0	0	1	1	1	9
YIPF2	-0.004	0	0.004	0.966	2.485	0.962	0.002	0	0	1	1	1	9
YIPF3	-0.02	0.004	0.029	0.715	5.982	0.649	0.012	0	0	1	1	1	9
